"HolderAddress","Balance","PendingBalanceUpdate"
"0xe00b90061ad9a304022ffb71d5f51060b9df099a","108.010981495421602187","No"
"0x39041f1b366fe33f9a5a79de5120f2aee2577ebc","104.935005013868630466","No"
"0xdf4606cdf9161e81c6353b90f9acee9a861be857","104.572826512299057343","No"
"0x96394eef9ec65fb76c9dba5e0bce47d99c4348a7","103.393290883264480477","No"
"0x78e0aa28a41ee9f7f86a1efe87935b83b6b5b7be","102.664362301604592436","No"
"0x1b2719f3a202e5a90ea602a3473017fdc49c1ec5","101","No"
"0x434cd8a6eac808127141453a9da7e7b57c602361","100.254209457961319436","No"
"0xb7f1289d2ce39a56cc1710e5ee000d3c44decc51","100.000000000000047432","No"
"0x79bca39a31f34c10d96f882d50d5d20fd7b5ca6e","100.000000000000038129","No"
"0xf80a3dc565ab81faad4d325ffac9b332eca41a16","100","No"
"0xc5efa04ba10d0e108f07f48f42829b15428a4a77","100","No"
"0x919826c195d1605b9a08d9113726b143110c8bbb","100","No"
"0x57778bdadc7c8adcff6cacdcfa188a68bd723b0d","100","No"
"0x9b4a4b447a6de7e769d7a0a4dcf8be8d5ff308e9","100","No"
"0x3162e7f3225fe59acfaf3e748902eeb05b6ef025","100","No"
"0x86414b03b676468304b14e57e74616012e533225","100","No"
"0x2355114899c06de770744110115b38cf11615e91","100","No"
"0x9a9adb5975a9e4782e046e5da73bb0572f6ef96a","100","No"
"0x9cca2455f41712d5f6e9b188515cf79ea05813d8","100","No"
"0x1065579c4343b51bd0e8c4ad0a152936ce1a386f","100","No"
"0x12669e6ab804f41899674675f70bda3b7824f432","100","No"
"0x714db43ed266034a7046954464d451cae233b57d","99.195218780807746709","No"
"0x521af5a00874787512f2a475bd89a3ddf5ebb6cd","97.932749585103040182","No"
"0xee936ff0030323ae25eaab9699e0e154699cba43","96.775495086752259719","No"
"0x25fd1042e5923e17bddf52a2efc1dba289f3c760","96.765986673246471783","No"
"0x3ad518a8c0c249365fdbda46b9acb194fafde7ef","94.896027420389177117","No"
"0xf8eb2c6d075bbae3b30f686f80bf0e85fba94ae5","93.292583643572374633","No"
"0x6b196cd50bf181fba3a8da84c0c56ab621c5be0d","91.761701210512608545","No"
"0x9f9d9793f6831f22124c5144fb1378f6c13a84b9","88.245493605979865051","No"
"0x243f89202c90a34454cf6525c76a0b05a9189ef2","87.862775384613812714","No"
"0x64ae11525a75fda621d655d570e4ca393fa3cb3a","86.8","No"
"0xd303d1429ea36add36b9981e4e9e34c7e3c30b4a","86.782888941830452426","No"
"0x301d0c20d571a344e4da41f23753bd7a040ee156","84.187540519902740043","No"
"0x408f7188c4b5880d6d48cc51531923f6411c59b0","83.427481701679684054","No"
"0xbee2562dde47cad2467c2c12bed7ca6672eabbf3","82.48017799616941551","No"
"0xf5b271fc4c65968fdf83361d3002d2ab69ebaab1","82.220670000000022078","No"
"0x24a030f2ecfe4867965009b5723fdcc6934b54e6","80.359199324158086749","No"
"0x3afb038d12c696910bbddd10e3a4f30a535984d6","80","No"
"0xb13dda6ab89c122b54ca8f359367e42aab477464","79.872235180117940434","No"
"0x4d4066967dd831c4b1e3bcc705ab54cdecfa857b","79.205938641273486511","No"
"0x45d53c2dd6e9ca81388d61d57255770d072f44f5","78.323608654476762798","No"
"0x7b31e53c86ae3a815c755d390e1b3f98fd80d043","78.136918712254861218","No"
"0xd3886d173ef35dc3ca768d13ceb81622487bbd5d","78","No"
"0xa1a534fd536ea390be31f71ef973d8e86c5d0879","76.921356978903603536","No"
"0x205ddf4c32d2283851bd68366ce78694606309c1","75.407660615446726298","No"
"0x2cdd81a7cc40d2e0599c06ddc6820e1169f2e814","75","No"
"0x74fe632014f56cf48b25e144338d978bf1c509cc","75","No"
"0x4233fab83b7c9c3d7f2b7f3ef31f36cac22f918d","74.33255329913268522","No"
"0xf14c0ddfac8dda81eade960e17b58ef86121a21b","74.289061522441651837","No"
"0xb270f5d85dda82baa2e84f37e710029a26065924","74.113354285631694191","No"
"0xb248c8779524ba1614878b4dd6de8e3fc5692f8a","73.159134436273036558","No"
"0x31cb9980d34859d44a6bc40554fb0075ad9d6c13","73.005057173723574021","No"
"0x5d07c9fc810c3eb50521a74a287e4c924bfb2c54","73","No"
"0x9ac4c0d815a0db12e54c3985a69422244a811988","72.952096049534324862","No"
"0xdddd764cb5b0662d0d1c7cc4689c0e1a437b9b8e","71","No"
"0xd992d663970b27a8b79f1c355e7aee48980fc469","69.229068742613217199","No"
"0xa0313f21a6e2019575f2b669ad42727907ed0285","68.099855184139110502","No"
"0x252844c4e6886d0ca7433a67b88341fcb41505fe","68.014368492015715968","No"
"0x3672a466020f82b6d45743c88e7615b330058301","67.314225484362809009","No"
"0x5c7ab587481d5ea3c608bfa39d4148c2cab71d65","67","No"
"0x49123c28fd7ba83cafe9bc2e7c8cace803de02a0","65.000000000000002173","No"
"0xf84663dd38be0e4a264ca71edf9d83b92d970bbb","63.767786248768504921","No"
"0x1280cfea89a214b490c202fa22688813df8d8c04","63.342755955187341515","No"
"0x50acaca66acd850355fc18db52a3adb6b021aeb0","63","No"
"0x3036ef50c1bcbbbfd07a7b0c97be618eb6b808f1","63","No"
"0x00ec3bfe041484668436cc01469d7d17dbfcfbd9","63","No"
"0x5d6794e11992fb3fa0d250edb1a6913cb8240646","63","No"
"0xf27e068ac3fea3fbde67b30ab2396284961710ca","60","No"
"0x2481ac5bac7b53df0689ed9fd3f735e454288dfd","60","No"
"0x4b2482d3db7053777f4b50cad674d483e8878531","59","No"
"0x5c827fb48b447e31075740f44032ea57fc497b83","59","No"
"0x406c8732bf7e88aab8ec7697f1ae82473c37277a","59","No"
"0x6a299061459f281ad9fd8e4c40a80e57a2cfa7ed","59","No"
"0x460c135788755beddbe057b6aae462769529ea5f","58.867486562198664227","No"
"0xd3984e056b00e19cdd31fdbef480c32fae54cdd8","58.572544670530403115","No"
"0x9e669f3dd97a66dcf5e203386e89e7932071d50e","58.518883046439583809","No"
"0xdcb50e05400e5a48f6e40cb8bd8c3ef966f5eb4f","57.067372308698162798","No"
"0xe541d6534b29c20cf98f91100f7e27a73391a944","57","No"
"0xcb590661b4ab4c5aa1e9814e0f762a564c3edde7","57","No"
"0xf037d9b10db7441773a5165f4751b202eaa59463","57","No"
"0x8191fc6c4f5df737cdc1e9ad02799c6a901f360d","57","No"
"0x852b8c1713928e3212ebb1073745ea7b9db07283","57","No"
"0xa02c1ea7422f2d3b071a6ef28be2a46fe3fd53a4","57","No"
"0xab32a7808f015f9e6487b8776009435b572ac846","56.312","No"
"0xaae459fb67f9c93e5771cad8a50cd4a3d1453507","56.157910938998076716","No"
"0x579f3f3f5b4c12d781e43a16abfa6001eab19c41","56.027609391611213066","No"
"0xb1a01e05efbddc01f1453f3db501e7d7b95a0d9a","56","No"
"0xb854bf8ac505362d438e429093a07062da7969a9","56","No"
"0xa29f02cdf1b856449721146fc61c2c1409c39b3d","56","No"
"0xfa580f501ae21856810d9ab4ab7f1089405cfce4","55.679946759141156621","No"
"0x5c25d251abc110c003a09763cf76fecdd30435d6","55","No"
"0xce5bea1fe71c4afc7c0965b5448fdc0d852c8384","54","No"
"0x61e0393a998fabc7fb1dd3b91d7413fcaa8af4a7","54","No"
"0xdc71630803dfe4b7fe56f1e1f744d2a46a8bea9e","52","No"
"0x51dfdbce105f33cb03c7c74200434f0a80cac386","51","No"
"0x327163e2cc7cfc7c5c9a68acc6783707062bbedc","51","No"
"0xe5421bfbbfaa51893ac1b5545362a943354fd840","51","No"
"0x0dc4a3c4359a5f6f4b6ae5b53daf851757bb7511","51","No"
"0xe7b073dd000bcb51ba3d0789dc9acbd93d3d282e","51","No"
"0x1b866498c87a9d4c04b2b0002ead118283a1be3b","51","No"
"0x90346cfd06b99013391d6ecf98d63f894f53e938","51","No"
"0x7aac59c32e3346758e18866b4c3eca85bd6906c5","51","No"
"0xf64640b2a98c21382ec77f664b500df79500f129","51","No"
"0x92c7421fe3abd04ecd911ee60c4b291ba320e52e","51","No"
"0x45374d8210d7f2fd71860b12c157e0ec05bfcd6a","50.583124847670244841","No"
"0xbdb740b9dae9dc93f87f1a12a6cd2b233f12fd0a","50.2","No"
"0xa2f717634d4962abba317b543665e588345a7c31","50","No"
"0xfaa73bc3c8252f786c4943676cc1c571d50c97ac","50","No"
"0x438ec41ab959cc59d34b551f2304128ec11f0ff8","50","No"
"0xeb0a4285a46e6d8fe85a23e5871d99615c145c0d","50","No"
"0xd583465a8ae0e1d9c8256c937db6669ed09477a3","50","No"
"0x117f154e621ed7087daea7da81456035660bfc8c","50","No"
"0x55cea557755f47220e34fa115ff99d818122f520","50","No"
"0x8e2dcf9ff1fd5b2f39d9f66cab1a98684b1ab802","50","No"
"0x80bd902fe2d849af1024b20bfdd1afe0a791cd21","50","No"
"0xffbd021f8cd77442903c0533beb8e2d201fde4ab","50","No"
"0x223ffee9778ac48ec1436ac71680e861c6df43e9","50","No"
"0x056f64c825399c9dc2867986e490846dca7bbddf","50","No"
"0x72266ad7bd58722683549231890bf17ec436232c","50","No"
"0x53b5f1639398c923afc5b4fbf156ce1ebf592a45","50","No"
"0xab36023b499fa7204ea42f4ca117385b441dbd21","50","No"
"0x943370d58156f1dddff7fadd5eacbc988d85c32b","50","No"
"0xf40c78a9a730bde49b2a82967239cd6eeb36884c","50","No"
"0x0cbd83bd9ed30f2882d9a31a0ffc4d90d43e9485","50","No"
"0x343f93794f52476bc84f4bd48faa1e78627a7923","50","No"
"0x2fe559b5b28c4a53aceb56f0ba4880af4d42d2e2","50","No"
"0xe7e5b69aaafdfdab2c1fe50fda88e9f2997f9c51","48.65","No"
"0x3bd4f42bf575665ecd5ed0077ad50d70cd7ec8e0","48.049735081177652376","No"
"0x482d963ea58f184ccff9c643d6f82747c16cc05c","47.499456081329738763","No"
"0x238da957464954a1ea4a1fb6d2f093d540d41572","47.382878976387124982","No"
"0x5477566d1098e4aac9da31537c44e2eb4486c0b3","47","No"
"0xac8e1ae1f539b4be290881826faaba84d0c76ef5","46.096636701573345611","No"
"0x31ede116f6ddf082cfa30ab2d1a84119c99ffe9d","45","No"
"0xe1388ace05a18f9e8c86f0927dd15270d0d1b165","44.628387151615820365","No"
"0xb92bd52c7327835eb6b8bd84ccd8535d865ff679","44.375","No"
"0x497c57b0116d6bb3952ac49ec4e58d24887803cb","43.816211712510731897","No"
"0x38d3c36bf3e8d35d058e655c760e17384619f877","43.325797431715662455","No"
"0xbe5d221016663bcd711c2d610e5dc3388f6c5900","42.759622257582154171","No"
"0x5a985baba8d8b538e2894555020041e4811d5713","41.362100655729637366","No"
"0x7d16053f9985c42fbaabd3e35ed33f486e256b02","41.12458184571","No"
"0x1d9facf7a20882232a1492d1b53610563165d1da","40.903916223257146175","No"
"0x0533c71c00d71674272bf1b97d64b5e93d7e5e1e","40.314011764109780803","No"
"0xd5b927956057075377263aab7f8afc12f85100db","39.535529753409827418","No"
"0x320e2dea9f254a2e4e63b15913419bdc543f8d3e","38","No"
"0x45fbd6781783aaaf4378336d4c2884f3bf11f8b6","37.453767222086984897","No"
"0xe4ea6da8f4771636673325407f0e339755ac0b98","37","No"
"0x835c14351f1f9b67c45996bf2f0956ed981bdb97","36.000000000000001019","No"
"0x24c8459fc7f62cc13248725e7d560f2244a2ef1f","36","No"
"0xb48bcf1f48fddda3eae5b246b2a8e16b2dbc82a0","36","No"
"0xb65e371024a92a8a4960200eb2cfc3b3c149db33","35.354528386283207715","No"
"0x67b9ffc910e123b1e41e50b92766913ed4c46409","35","No"
"0x0ae7a109327949f56bf4e40ef75ec90b7a739392","35","No"
"0xda4feb21a384d4c1d1199fa1e55c3990454fa33e","34","No"
"0x3e2feabedeb8198e4804cc26810c7a2fc0a67678","33.961434326935952794","No"
"0xb8f4a4161d942170bb5c067e55efd98f97495f72","33.46243383021085124","No"
"0xa9d54935f341a036361bf44db23f4509abf00b9a","33","No"
"0x6b55fa6f34bb5f2d20cbe0649b494a94804f40d8","32.930980563591647374","No"
"0xeed6b0870a99c6e67b1afc8656e4b5802e9e947a","32","No"
"0xa6b328d9489ee505abb8456709f8595e789ff659","32","No"
"0x703f3214a875ab17db7508c64f8bb594fad994d5","31.034597637178463339","No"
"0x55e9960c2e6d441b586cd7259b86d65e4f5ae3dd","31","No"
"0xe3ce20b2b315f542029d63e5160e0047652a5777","31","No"
"0x51f58d4ea357e6e024fa23febdd8e5b2042ddf6f","31","No"
"0x2fc8f383437d93d46468071e3e60e5ee83ef27c8","31","No"
"0xaf575e58051b82e684825fec45287051a576620e","30.728706928312458732","No"
"0x4983c65be2abeb0ddab2e11f07528202d56264df","30","No"
"0xc620292a45f46a1779244fe4a6a6204ce4999999","30","No"
"0xb079881c00c55dd70dcf56252a66ae03ea17c92f","30","No"
"0xaf80f5ff326fabe295f69b11b6693d21b3484fff","30","No"
"0x315d9f1405b6d8c8cbc2624957e415fef2bb4f91","29.711273066411703275","No"
"0x4e29fa717fb61753e26885421b84ff7e06df585e","29.542403287890682537","No"
"0x645ddc108e35fe3fcf18b023db444f6db98bddb7","29.360994526719828942","No"
"0xfddfd102052ac6f8f271e7a0c9683df06ea458ea","29.273960175266221184","No"
"0x465c89448d4c659364496557a1ae700181bc50b4","29.103767494258772654","No"
"0x459ccaf90c25edde395e2b54dc4f49d715f9cc9e","29","No"
"0xc69fcf64e0ce3dec743598b72988f905708373ea","28.458671007272062592","No"
"0x590d50d08e9e8ae28d1e0d54305a65815443c4dc","28.25168904982441566","No"
"0xf809a4156b5abd7b74a94d8a99c93ccbdadb7d07","28.220431873526670316","No"
"0x1c44f6e06fb2b1f76eb3ea83b344df6e8c651ee9","28","No"
"0x4e950ca35d90a61ad3d49302166324fac4ffab02","28","No"
"0x17c0a521407ea158829a56c8c2e489551d30b74d","28","No"
"0x843411d88ee4bd5a1a38b5843792dbaf64745d5f","27.932040757965464739","No"
"0x6c64988ecca13f228aab81e8448efbdf25ca0210","27.865134208940242326","No"
"0x02661c7785b87a4407a27bd2919037b2b6d81c18","27.358430873501502896","No"
"0xdb2b2055ef195d8c778f282b49a115fe46c9e8f0","27","No"
"0x890b3ba29700ec4eefc1bc3c3503afa0293e70fc","27","No"
"0xcbbf419629256e00cd6c77bbffca1c29c22cacdd","27","No"
"0xec941e76b54f3feae840233b0c20e3733bb576ea","27","No"
"0x69c9f7806b2fb5674c712f1a479ee0df169da0e4","27","No"
"0x7a3a51c431daf5b71e31e9e19d3368ca42dcc7ac","27","No"
"0x94c5306b91515cef03681717824a4df484365a90","26.153200829806139513","No"
"0x0d150c74191ccacd642a9e4f4cd661831014eb00","26","No"
"0x10ed9085f3965e8945775a9deab03626a173e605","26","No"
"0x9fe9a8c25b98c35b732d6db937a32fa48a33ebe2","26","No"
"0xc2db9add12bdd367c00a68c91fc4ed2a324eb3f3","26","No"
"0x8588a0f537a0cde00199bd3edd2398c76efb71df","26","No"
"0xe3f5ed92dc60a8e132a108d1dd7c2e22b37d4f67","26","No"
"0x5c4d1f08ce247f9db3963357d991c1101ba5b87a","26","No"
"0x811269c33bf7fcc36aecea5a052a7f23eb459bfa","26","No"
"0xb17144d90ff4bb0386f76ccb43aea042d6611754","25.09","No"
"0x224cf21cdf1fbc8e697992e4abe3e1b5903baa2e","25","No"
"0xad815f8d5619dd9005a251edb54bc71944cf0978","25","No"
"0x921e84891150f27441d3b5039517989d3681c28f","25","No"
"0x1c895aa9ce4008afa0824a3829be1197db302b23","25","No"
"0xc8e6e1dcd9c739fed49be5c757ffa2df976fa297","25","No"
"0x0b3535197f983c8805abc0e394cb085edc1c4c43","25.000000000000001572","No"
"0x74e675342e89d61368f0a87f91fa8f9dad8bdc83","25","No"
"0x7eaa7320c9875ee09bb6da63450fa7bc8417ebaf","24","No"
"0x66c9b5cedbae5fb8fe8624a22ab001bbbd304bf7","24","No"
"0x67971509750b31c6c0d980fd0079240b1da619c8","24","No"
"0x269b34059f405e0028ffb2d38b0732303daaa828","24","No"
"0x4fba0bb1184aa2c618e92e80b301a1c41ff9d37d","24","No"
"0xa0c266c6c6c073784dd5f99ec9230d5078ee6d01","23.914939341542897202","No"
"0x40faa23af8ddc3568ddfb9b7b982964492623960","23.532332286550887414","No"
"0x099f275e7a4c88da95c1abf519b91e2675847aa7","23","No"
"0xea0cbc4a1c3e8c569153c6b611597ae3ead054ad","23","No"
"0x52e7c62ae0e724942ca610c2735ed6089f93fd2a","23","No"
"0x7c655c272cb268ffd8efc7eed59cca0bcc74d79e","22.810966919739470582","No"
"0x25171fa4789aea785783802454ad2c8081d94c4d","22","No"
"0xedf87e00ea36122b3102979ba99e33d4518f89bc","22","No"
"0xc2d1369b3d2d9c4261f8bc6b406e18c0c722bd7a","22","No"
"0xf854bc94321333efaec3c8814faebcc658cd3db3","22","No"
"0xeb02cd7d28344f3182c5930f43797aa1544e2fd3","22","No"
"0x8006c966fbf4f276f53f528ed7f98c7607028b6f","21.981998689940310408","No"
"0xeba4b8c40c845cedac8461fa5ac21ac23ee35b14","21.445192768172713796","No"
"0xa586f95efa07933d4961236774a467607e36b713","21.079977982955870926","No"
"0x6cd3a4afb8b26295636b7b30458c57e196c05f73","21.067217978941251982","No"
"0xaff17968fd266b1cbf69c19b8be90fc167d8d3ef","21","No"
"0x6f34b52d9f66df06859d6db6e8bb76e57eb022dc","21","No"
"0xbf903a22dd19d32dd1bfc9d5bf1364a2ebce1c4e","21","No"
"0xe5aa25a3feec3497eef58119660117b05361a313","21","No"
"0xac50bedb9ca94fbce85ea138606c42e108b03e47","21","No"
"0x353c1f0bc78fbbc245b3c93ef77b1dcc5b77d2a0","20.827348197184098069","No"
"0xc735c982d8e1c38344c7188620dcd8c44274505f","20.556185366011592978","No"
"0x832facd95a6b9e46459d79e6b56742a25224564b","20.3","No"
"0xaf8ca31a4e8cc6f69f5961fa12e1717813ba9e11","20.233650006201298276","No"
"0x726bc96995c0af9fc27954c37001633bc459a7c5","20","No"
"0x47b1f0096c09396e6afe741edc75a3df4196ecd7","20","No"
"0xccdaeb10e42e1ad8e589c07612618dbd723dbddf","20","No"
"0x0c7bffee2e39d56799de56aaf6722ae2e8cf08a2","20","No"
"0xc144a335f8dcc39f5a349e57cefb0285c5caf131","19.803341438786589312","No"
"0x1146f7ecc56fc9cbd57c06b1f7a6f67b935da1d7","19.462701905513397552","No"
"0x77e7c5cbeaad915cf5462064b02984e16a902e67","19.141356134369105","No"
"0x750a329975c460f7b89120193a434e06d95cf0bc","19.111580958873262039","No"
"0xf8912130a09cccd6d214c66af73401cd1df6aafc","19","No"
"0x895757506bb4fede097351116b56a1c2d992ce30","19","No"
"0xfc76d70f2098d169015490213ccdfa263f62d0ef","19","No"
"0x81e4e88666bb2deefbd22a2ae8265e21f771a1dd","19","No"
"0x67e69292717ccc0a7449b18e2e37afa621ebb317","18.908443213221737912","No"
"0xd2cf5e6269abd86104ab5a107bb4e57a2b29d698","18.241168333662667819","No"
"0x2cf38fd7db184844e027a4a87eca30f55fe64cea","18","No"
"0x66c584bc52160a1674279a1e90009c6f5950ae8e","18","No"
"0x1804ee1d9d2369cf87794990fd671180a09dec15","17.921626492957099","No"
"0x1be5a6d05417f316e6b370028bb663df9d8b7f60","17","No"
"0xd0b3f4401b77f7d39374a00741dc6e6e038d74f7","17","No"
"0x6c528dc4a9d737205a0408fa2f8ae03eb14fa77f","17","No"
"0xe42c83d56b02ad86983d4d847f0f196ca2193493","17","No"
"0x553164c7baf731dbc3cc5f4547714004f9ebc8cf","16","No"
"0x818faaef9c1e4e89eb1e5a411878fe430f19af09","16","No"
"0x067e01194c5cc84b3016b8af3fddc150fa454af6","16","No"
"0xd4c83ccc17ae89243dfb025ee6fa699740855f58","16","No"
"0xb884fcfe89e49bb92dd88eb1e1cfe397db48014c","16","No"
"0x63d473d4788f0408e4a6f92d00ba8cf392a6d673","16","No"
"0xf2ca00c0821ff4c78ce614f1df359ac52ef1ad76","16","No"
"0x838648b552a26f0a7e807ea1b16c34104636d082","15.965097326179878193","No"
"0x456860992fe2d44d379aeb1906a361889bc61833","15.824542336024901195","No"
"0x862fc0983e3a5d2967edff8780755565782f6a54","15.710896553610495177","No"
"0x125bb7527964dfa05a06e5cb6c73427aa3e4c17e","15","No"
"0x0365c0a8475df0e3c8e4ad2ef551147e0ba423bb","15","No"
"0x718475b1c97eb749ea27f0e1e68b74491d09f7f2","15","No"
"0x4f82e73edb06d29ff62c91ec8f5ff06571bdeb29","14.896240578344797018","No"
"0x558d60469ac85ebc9679ab67835fa9657a4b469e","14.379225120828883342","No"
"0x3f094d79ff868e97e7f87af749042bb056ca9ff6","14.345261222760772695","No"
"0x4beb60f6dba3c25b3500b936199c31c25842bd69","14.136509063885973598","No"
"0xe34bcc63b0ff6c8dab89eee2b3472d3c2010edd5","14.116250126934140287","No"
"0x7956500014d3059c199e0ae58ea9deb3f4b308d3","14","No"
"0xbf13924153711cd3b4058f060b892b42f2acd8b3","14","No"
"0x1f2d8c17e1db06a901b6e5135e29f444f63a765b","14","No"
"0x284e31f57dca7d04712057ef16c104f62fdc5182","14","No"
"0x8eb06a3d586dcbfab98eda6eef44e0a8b58c9d12","14","No"
"0x1f9e39cc3970f06071fac514fba52b5c0d541aa7","13.471798386589447962","No"
"0x63db1f0f61b1d7cb03c313e15655369b6c79ea3e","13.335834653975924071","No"
"0xfdb0a54b60e1f2ed8c3cd045517f18f100e21aab","13.068431096397180256","No"
"0xc5cd1b96ce3dea4ca78934a426226539e4735e32","13","No"
"0x7dc59f924a19fa804e7f80539aaefa58d55763fa","13","No"
"0x8703a644fbc7e347b3ab37b7654152a15d51be69","13","No"
"0x8dfeac7cf0940c356c13cb26b30fa56ba6d4a68a","13","No"
"0xc6a9fb0f34b4c2aa6c919c0834cd006252f15c66","13","No"
"0x4be270a315e7ec1111320bb0a67c8e6576569752","13","No"
"0x9ac3ba125ea880b46c37f3b80cd68231865f55b0","13","No"
"0x2bc3fcdfecef801e0ef0f9268d5b60271c0d8d63","13","No"
"0x1502b27c380646977d1738009f11dd0b1db63271","12.584773793930552989","No"
"0xe5df39dee0eb73bf5a1487911ed8d94565907e1e","12.4616109798306633","No"
"0xe69b8f70225b27b45655a13cb56fe998bf7587cf","12.356804681469812374","No"
"0xdbd7fa60075674c9371b181b9d10f883cc825e5b","12","No"
"0x9802c8373d8d17a76153f53c8d73078387872653","12","No"
"0x0f0537eb42cfea297927ea7d426ebeeb1b1281cd","12","No"
"0x4345bbaf55f505591b26cc3c4de60e07613d5200","12","No"
"0x530cfd6fca339d3aa429630df4db85176352f565","12","No"
"0xd1d6378be04de1c38e86c208386a70510993fc62","12","No"
"0x4c834886ac68c43affbad7f15fed92d69dc88f6c","11.867917338677900784","No"
"0x4a183b7ed67b9e14b3f45abfb2cf44ed22c29e54","11.508287674242330973","No"
"0xbdf5fd8ba8ed87dfc2ceeb23e3a5efec83ab939e","11.3","No"
"0x2df826d6c87ac885f2bdf146a060b4ce3d786fed","11.294131101392711141","No"
"0xd5cf559d67ae5be6250263458a468311bf777608","11.196904211414202779","No"
"0x4deb019d4dd242d3094f329d3dfe22fc28b4594d","11.081482785034795189","No"
"0xbf92d1e9a33cc4816bb468f7e794ad94595852d1","11.015581882998045006","No"
"0x5dee9cfb494e28b17e9cd91b234ca0d74ae4f1bc","11","No"
"0x7017560a4de40c8dea5bcd22a84148e488c8382b","11","No"
"0x63ceee3027245ff0d1ee340b40208840dbfe9405","11","No"
"0xb7c07032bc7f0f559d1d0428f74db0156a1218b0","11","No"
"0x981fd575ee2a9e9de5554fef1ab04a0cf3bb12d7","11","No"
"0x78c1693107fbdc3ea654c0f5897cec98e7aca741","11","No"
"0x77e5dbf43a2f6d22232b20fd310b4410506ef850","11","No"
"0x7ee12f9059c15f260bae780f8e71b18f1c692de0","11","No"
"0xf6dc570dd12a404f12939211838d7c4988a03a01","10.726634350204869937","No"
"0x91035c1f3a979f201f0c7615e2aa748f9f70221c","10.676924508316831185","No"
"0xa356fa3c2f744bad9d3943eaccf48a8746e5a2be","10.386761887434977874","No"
"0x826a3b1399ed6ed6f4e2e46901e3192b981fb789","10.196156681860845447","No"
"0xe65686182b769db2ac17a027f9d8a7721d220436","10","No"
"0x768e73c7d784bf8ab4f2fb6619e12584497a4a03","10","No"
"0xade6b063077d7156ba541bbbbe015fda01c7f0e8","10","No"
"0xb3de3b6ac5f8e7b41b834c1509fdd0e56887c9b0","10","No"
"0x9b693416e58093473db7996757d0f45190a6e9d9","10","No"
"0x5a9d80739d7be814324380627a87cce8d7521a75","10","No"
"0x7c9f5b20a4393cf0aa32f5f7c64094e4eacf7f38","10","No"
"0xb735db8259ee9b6bbe7c0cf0772e13f1da4ba622","10","No"
"0x233559fe3499b37d85614d4245dcfb26e5d1ac09","10","No"
"0xa6e6fa716b55a08f3f75e8b99d954725bbf56927","10","No"
"0x3a721773c16ca850a4de8eff9c2535483fa099a5","10","No"
"0x023ba90b4d9c2bc1805227ff22af277b4f13d731","10","No"
"0x21067bf303b4464a3b9ca4d11f130a46b074be04","10","No"
"0x69729d3bcca9fe30e3b0de120aad11b764f1ddc7","10","No"
"0xa7187ee0b3a5135e55430f6adfc7fc54eca6a570","10","No"
"0x50952ace63bcc86b1dbbd45faa67f934ff762d14","10","No"
"0x32029718eacf7c4f5da6f3c9edf49aaa5ee34b17","10","No"
"0xd96bbf681280147944e6fa2691d627a4c15048e8","10","No"
"0x1117d7de4e71d3010b34ce32237d041621c84808","10","No"
"0x2706aa58db06f5a1c91deffad02b57c40b6559dd","10","No"
"0x463641177c16543432b33a61fe7a074f07023ff8","10","No"
"0x260143a2bfea41480fe7fdb446b90cab73cb2657","10","No"
"0x659fbc0fc53ea0368793585d1e2c76d6ef48bf4e","10","No"
"0x09e8a60fa9a4eeecfe2f4ec2d08dda56307d48c9","10","No"
"0xc763a322ba810ac509370a9e99d2609a99c0f2f4","10","No"
"0x2af8e67c7136dfbfa98dee81cf5003be89e70e4a","10","No"
"0x9033059659caab6429ff319db7a4c8ee3912947e","10","No"
"0xc3c3e494dcc65535feae7027dac91ae5041333ef","10","No"
"0xca283244e18213e8a6362de713a093d48c542beb","10","No"
"0xb9b245b3b78d700bd77aa377eeabe7e008334e0e","10","No"
"0x0bdca9a1a6d6c3c56feb319772f47f523f052ebf","10","No"
"0x71ed682d26fa2dac08d4e1dae67aff4d682e10ce","10","No"
"0x736e8b9f742f42b89905e8996152b309a5f332ba","10","No"
"0x54264eee43cf4c692acca5af78c079ec472ed540","10","No"
"0x64406b155ebe775af8de23b855095a856f48ae2d","10","No"
"0x53ce838d63763cf6272b22ebb8c56feff775d983","10","No"
"0x983960e60e99c682ae1d0e69655d7199da1a1100","10","No"
"0xe2099b2c56ebdaa8ade42b3c7ccc6f693acb21da","10","No"
"0xa0542de09851a48d06f3bab1b45b6e6db45f347a","10","No"
"0xcc281e1619044e0d2eba2825668907531bef34e4","10","No"
"0x55333b9ea6f78e2f1407434a7fbf06f2914521b6","10","No"
"0xc89f9e4979910d5777e52c1523ef747e5fa3272a","10","No"
"0xd919f76fd8e3f4967fab484c4570a23caeec98ed","10","No"
"0xdfc35e64962f522140cfdbaec198df913517bb6b","10","No"
"0x3ab5a2f92a174371d59a4cb9d407d8b115b0a559","10","No"
"0x6a8b1c3db57f0caddb7fefebf0ffa72d94a78a77","10","No"
"0xd7a4e9ff352d233794ce30814e4b6c3140a4d660","10","No"
"0x2b394a878cba7626adfe69ccc5fd52cebb31fb16","10","No"
"0xcc9fa8096cfa0b2cd5b2471ee6d883d6025a795d","10","No"
"0x608e519117a9c52395e37a2a3e1a005fd6d9e9ad","10","No"
"0xb13f089e2666a84e376e65d07a079775d1b22875","10","No"
"0xaab57f7e7f0a1eb6d5b2553afa4d510c0fc681cd","10","No"
"0x107d6842018b363d60fa8e6290798c03d82119be","10","No"
